case_id,order_id,customer_id,customer_unique_id,payment_type,payment_value,payment_installments,payment_sequential,order_purchase_timestamp,failure_timestamp,hours_since_failure,previous_order_count,previous_payment_count,previous_success_count,previous_cancelled_count,historical_payment_success_rate,historical_average_payment,customer_tenure_before_payment,order_frequency_before_payment,failure_category,failure_reason,recovery_attempt_number,model_probability_RETRY,model_probability_NUDGE,model_probability_ESCALATE,model_probability_STOP,effective_probability_RETRY,effective_probability_NUDGE,effective_probability_ESCALATE,effective_probability_STOP,utility_RETRY,utility_NUDGE,utility_ESCALATE,utility_STOP,guardrail_RETRY,guardrail_NUDGE,guardrail_ESCALATE,guardrail_STOP,guardrail_rules_RETRY,guardrail_rules_NUDGE,guardrail_rules_ESCALATE,guardrail_rules_STOP,selected_action,recovery_probability,revenue_at_risk,expected_recovered_amount,execution_status,recovered,recovered_amount,simulation_seed,provenance_version
3e1c06f2560af40104080f8790989a33_1,3e1c06f2560af40104080f8790989a33,c90f9a78f24a713d1c39c3902a3c43ab,ed2d367a770fb3218c2b37cd4dc26381,credit_card,27.48,1,1,2018-05-09 19:41:34,2018-05-09 19:46:34,44.5,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.6358164679975308,0.06643739189105567,0.04137798008679998,0.015630949298596777,0.6358164679975308,0.06643739189105567,0.04137798008679998,0.0,16.972236540572148,-0.6743004708337901,-13.862933107214737,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.6358164679975308,27.48,17.472236540572148,EXECUTED,0,0.0,42,v1.0-olist-augmented
45c234fbd00219f935e5b58fb7a3ccc5_1,45c234fbd00219f935e5b58fb7a3ccc5,7dc8f3e38bcf588489577957f32c3808,abab3da2c92a4c7309aa71d1e863296f,credit_card,128.55,1,1,2018-05-09 20:21:04,2018-05-09 20:26:04,53.3,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.08876123031980229,0.2633061465082138,0.034594450252120115,0.013011112249469313,0.08876123031980229,0.2633061465082138,0.034594450252120115,0.0,10.910256157610586,31.348005133630892,-10.552883420089959,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.2633061465082138,128.55,33.84800513363089,EXECUTED,1,128.55,42,v1.0-olist-augmented
2bc6b2e1b00cb3b80c0386a7cc089210_1,2bc6b2e1b00cb3b80c0386a7cc089210,c66c3432dff0caa6dc5529cfba3ee00a,98ed2b885060a5b733c9caeb7d37fbf8,credit_card,102.85,2,1,2018-05-09 20:45:33,2018-05-09 20:50:33,47.3,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.09918751211190173,0.2877606423018401,0.03892989095519368,0.014682827185294144,0.09918751211190173,0.2877606423018401,0.03892989095519368,0.0,9.701435620709093,27.096182060744255,-10.99606071525833,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.2877606423018401,102.85,29.596182060744255,EXECUTED,0,0.0,42,v1.0-olist-augmented
05fd18ef3ce628a45cd42bb394ff081b_1,05fd18ef3ce628a45cd42bb394ff081b,64549f169466936ef8e0edde57ae994d,211aaecea827d378c879c2b2f667c89d,credit_card,52.38,4,1,2018-05-09 21:07:05,2018-05-09 21:12:05,25.9,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,1,0.1451401140230792,0.38385013932998424,0.05878759353314223,0.02246143291705595,0.1451401140230792,0.38385013932998424,0.05878759353314223,0.0,7.1024391725288885,17.606070298104576,-11.92070585073401,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.38385013932998424,52.38,20.106070298104576,EXECUTED,1,52.38,42,v1.0-olist-augmented
091dcb1d0729687de77f652e849db3f1_1,091dcb1d0729687de77f652e849db3f1,07a0ad11f72463d647871b9d2d00058b,380abe06766cb6b5de4f47b5ae50a422,credit_card,64.22,3,1,2018-05-09 21:40:23,2018-05-09 21:45:23,26.8,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,1,0.7125042910671515,0.09175251533608272,0.057735053093806624,0.022044047928510255,0.7125042910671515,0.09175251533608272,0.057735053093806624,0.0,45.257025572332466,3.3923465348832327,-11.29225489031574,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7125042910671515,64.22,45.757025572332466,EXECUTED,1,64.22,42,v1.0-olist-augmented
5b5144a746963b5eff535ab86fd72942_1,5b5144a746963b5eff535ab86fd72942,89afdab8a63d03ceb3c40cf168755471,d7d49052cdf33e61ca4eb8753f810b62,credit_card,82.51,1,1,2018-05-09 22:06:14,2018-05-09 22:11:14,39.8,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.010412811003769153,0.6096280465442769,0.045034300084148035,0.017052632254424337,0.0,0.6096280465442769,0.045034300084148035,0.0,-3.5,47.80041012036829,-11.284219900056945,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.6096280465442769,82.51,50.30041012036829,EXECUTED,0,0.0,42,v1.0-olist-augmented
c4b90fb525d93e4746a762fd136acdd8_1,c4b90fb525d93e4746a762fd136acdd8,da5ab5bb3afab09aebc6f24a3952b11b,5f4c5658bd962837b157b50da89fafb5,credit_card,58.13,1,1,2018-05-09 22:28:00,2018-05-09 22:33:00,14.3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.7610031272261917,0.11488224961789005,0.07297842430838046,0.028145653671271358,0.7610031272261917,0.11488224961789005,0.07297842430838046,0.0,43.73711178565853,4.178105170287949,-10.757764194953843,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7610031272261917,58.13,44.23711178565853,EXECUTED,1,58.13,42,v1.0-olist-augmented
36771b8397722fea49a6ea5a0255c985_1,36771b8397722fea49a6ea5a0255c985,d0f6ac8b0f2bae53a8b2319b222862ab,4c3e4294b5475801f151e107b85809b3,credit_card,101.15,2,1,2018-05-09 22:32:47,2018-05-09 22:37:47,61.0,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.006826352706251739,0.5049710861983107,0.029883345735279745,0.011205132098850356,0.0,0.5049710861983107,0.029883345735279745,0.0,-3.5,48.577825368959125,-11.977299578876453,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.5049710861983107,101.15,51.077825368959125,EXECUTED,0,0.0,42,v1.0-olist-augmented
5abdfb6d65a94da27f6cfb009d417f6b_2,5abdfb6d65a94da27f6cfb009d417f6b,6fe3189a52c5a26a8980af19d26b30d6,c0488ece146b98c1fc2a0a11d49ec7ad,voucher,94.6,1,2,2018-05-09 22:42:30,2018-05-09 22:47:30,7.8,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,1,0.3283935042102328,0.39760364103007195,0.4711670239470027,0.03181577956769344,0.0,0.39760364103007195,0.4711670239470027,0.0,-0.5,35.113304441444804,29.57240046538645,0.0,BLOCKED,PASSED,PASSED,PASSED,GR02_VOUCHER_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.39760364103007195,94.6,37.613304441444804,EXECUTED,0,0.0,42,v1.0-olist-augmented
cface3d9f0cffca04d1a90e042db06a3_1,cface3d9f0cffca04d1a90e042db06a3,c91b4e8ba054b6bd242bb17bcf7913bb,90aca9bc627fecf7f80ad801a9008640,credit_card,130.62,10,1,2018-05-10 00:18:58,2018-05-10 00:23:58,35.3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,1,0.675011076465551,0.07805570972799045,0.048843281805631654,0.018540886157218207,0.675011076465551,0.07805570972799045,0.048843281805631654,0.0,87.66994680793027,7.695636804670112,-8.620090530548392,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.675011076465551,130.62,88.16994680793027,EXECUTED,0,0.0,42,v1.0-olist-augmented
8c4bef3bdf235d82a1b218de1b3d8d28_1,8c4bef3bdf235d82a1b218de1b3d8d28,3e8dcb52525fc9c2903322e4858e076f,feac4a7086ce2faabda77119f5b9a81e,credit_card,90.41,1,1,2018-05-10 08:53:11,2018-05-10 08:58:11,61.9,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,1,0.1422116438834606,0.18286726293925512,0.23200202434946707,0.011019142373541374,0.1422116438834606,0.18286726293925512,0.23200202434946707,0.0,12.357354723503674,14.033029242338056,5.975303021435316,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.18286726293925512,90.41,16.533029242338056,EXECUTED,0,0.0,42,v1.0-olist-augmented
108f58a6439933a88e7950ee7b46ec11_1,108f58a6439933a88e7950ee7b46ec11,13bbb5ef6f8db9469c6bbc69d9542872,3a41ac64aa715256d81e129f02b451bf,credit_card,54.13,1,1,2018-05-10 09:39:51,2018-05-10 09:44:51,38.4,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.010735422800222452,0.616941621290135,0.04637928957491975,0.017577306336779154,0.010735422800222452,0.616941621290135,0.04637928957491975,0.0,-2.9188915638239585,30.89504996043501,-12.489489055309594,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.616941621290135,54.13,33.39504996043501,EXECUTED,1,54.13,42,v1.0-olist-augmented
912d6ebade30677cea365478156ad6d7_1,912d6ebade30677cea365478156ad6d7,dcc62595de53eb5ee8f039650d7a7e2d,78a4bafc5da008bdc6f65b2e9780e167,credit_card,335.09,1,1,2018-05-10 10:19:38,2018-05-10 10:24:38,54.9,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.08459363918663758,0.25322055865458754,0.032878378698458756,0.01235199226166945,0.08459363918663758,0.25322055865458754,0.032878378698458756,0.0,27.846482555050383,82.35167699956573,-3.982784081933456,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.25322055865458754,335.09,84.85167699956573,EXECUTED,0,0.0,42,v1.0-olist-augmented
3d9650eb93f7e3a88b65616691a0126b_1,3d9650eb93f7e3a88b65616691a0126b,cbff1f00d84d9b3e20f8cee1f84f6dd7,d2f1fe59d13ac0fcdfcecc8427ec4f0c,boleto,125.86,1,1,2018-05-10 10:41:48,2018-05-10 10:46:48,17.6,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,1,0.286062317229918,0.3510137804233798,0.4219957448024741,0.026221964213762133,0.0,0.3510137804233798,0.4219957448024741,0.0,-0.5,41.67859440408658,38.11238444083939,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.3510137804233798,125.86,44.17859440408658,EXECUTED,0,0.0,42,v1.0-olist-augmented
10feb46f47b85fa9eee572eb5521dd54_1,10feb46f47b85fa9eee572eb5521dd54,07f4efb08d07550827c630c7bbf6e72f,fb05684961656c39c375d6ad8608d579,boleto,31.11,1,1,2018-05-10 10:45:00,2018-05-10 10:50:00,32.4,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,1,0.012115130932424948,0.6454020858217948,0.05209866970158084,0.019818712007481594,0.0,0.6454020858217948,0.05209866970158084,0.0,-3.5,17.578458889916035,-13.37921038558382,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.6454020858217948,31.11,20.078458889916035,EXECUTED,0,0.0,42,v1.0-olist-augmented
3ee3908bb8219eefa5d3699d6fdc6d75_1,3ee3908bb8219eefa5d3699d6fdc6d75,6c1433334b9652a4b751fe18aaaf4225,7d254f1bc170b393e1867073b8e12d89,credit_card,204.28,3,1,2018-05-10 10:49:01,2018-05-10 10:54:01,51.5,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.5985848241712273,0.05730105196728754,0.035556509274344714,0.0133812661057027,0.5985848241712273,0.05730105196728754,0.035556509274344714,0.0,121.7789078816983,9.205458895877499,-7.736516285436862,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.5985848241712273,204.28,122.2789078816983,EXECUTED,1,204.28,42,v1.0-olist-augmented
3c7e4eeb2c6c14762f90616740515e92_1,3c7e4eeb2c6c14762f90616740515e92,370a6c4e02da3582774593bbfc7f1eca,fc4449ffeedd204019f6d058ba914a9f,credit_card,254.77,5,1,2018-05-10 10:58:28,2018-05-10 11:03:28,64.0,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,1,0.07205939620371934,0.22175348402557019,0.02777429585408612,0.010400185408422281,0.07205939620371934,0.22175348402557019,0.02777429585408612,0.0,17.858572370821577,53.99613512519452,-7.9239426452544794,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.22175348402557019,254.77,56.49613512519452,EXECUTED,1,254.77,42,v1.0-olist-augmented
4bae63148c0e5ba0afb03cace07f580b_1,4bae63148c0e5ba0afb03cace07f580b,e8ef033012a92abd4fa76e7db69b124e,0074a1d3f1995ff0538dc7197500973c,credit_card,624.9,10,1,2018-05-10 11:06:18,2018-05-10 11:11:18,46.5,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,1,0.09599923360666424,0.28039764869519285,0.03759768828373762,0.01416814043051987,0.09599923360666424,0.28039764869519285,0.03759768828373762,0.0,59.48992108080448,172.720490669626,8.494795408507638,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.28039764869519285,624.9,175.220490669626,EXECUTED,1,624.9,42,v1.0-olist-augmented
05369626de3379a1a26fa24e22048214_1,05369626de3379a1a26fa24e22048214,d5f6259a2f0fa2907ce0d47876f0852f,6de06281a46d0d459dbe284683e0134c,credit_card,162.85,1,1,2018-05-10 11:18:48,2018-05-10 11:23:48,17.9,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.015917587752155186,0.7059334775418049,0.06759173872360216,0.025975441080942283,0.0,0.7059334775418049,0.06759173872360216,0.0,-3.5,112.46126681768293,-3.9926853488613876,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.7059334775418049,162.85,114.96126681768293,EXECUTED,1,162.85,42,v1.0-olist-augmented
83f7e1cbad6386d501c636d6cfb23e55_1,83f7e1cbad6386d501c636d6cfb23e55,dac61d4a2d58258d6d176306621ced20,87c9e7ba960e4c2e6bd786b162adc639,credit_card,826.99,6,1,2018-05-10 11:26:25,2018-05-10 11:31:25,11.0,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,compliance_violation,1,0.017078666138148648,0.25870715563774604,0.4371592950910818,0.8095827076842403,0.0,0.25870715563774604,0.4371592950910818,0.0,-100.5,211.4482306408596,346.52636544737373,0.0,BLOCKED,PASSED,PASSED,PASSED,GR03_HARD_DECLINE_RETRY_PROHIBITED,NONE,NONE,NONE,ESCALATE,0.4371592950910818,826.99,361.52636544737373,EXECUTED,0,0.0,42,v1.0-olist-augmented
498964d3c3eddfc0d670e6be2ea2d5b2_2,498964d3c3eddfc0d670e6be2ea2d5b2,72d97c01c1b9497a30172c51f3f4072b,9851d4b6538bc072da032de08ca8e90a,voucher,50.0,1,2,2018-05-10 11:35:55,2018-05-10 11:40:55,60.7,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,1,0.006902124238729082,0.5077493794138049,0.030207262511225595,0.011328953037280855,0.0,0.5077493794138049,0.030207262511225595,0.0,-3.5,22.887468970690247,-13.48963687443872,0.0,BLOCKED,PASSED,PASSED,PASSED,GR02_VOUCHER_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.5077493794138049,50.0,25.387468970690247,EXECUTED,1,50.0,42,v1.0-olist-augmented
4a6779a79e8397160e34e7e005321200_1,4a6779a79e8397160e34e7e005321200,ea75bd99dd3d578861b85d1d1f28b903,ebbcd2a9e626bb63de5ae9bb3357d2b1,boleto,230.0,1,1,2018-05-10 12:46:02,2018-05-10 12:51:02,40.1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,1,0.010201162940769636,0.6046790847140093,0.04415034055836462,0.016708303595388257,0.0,0.6046790847140093,0.04415034055836462,0.0,-3.5,136.57618948422214,-4.845421671576137,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED|GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.6046790847140093,230.0,139.07618948422214,EXECUTED,1,230.0,42,v1.0-olist-augmented
39176f8e4a96aef60a2f8df4431ae834_1,39176f8e4a96aef60a2f8df4431ae834,2e64e5e8249adfb083002ba9557ad24a,83a3745968ab3d20063d8a5e801e9144,credit_card,37.13,1,1,2018-05-10 13:03:41,2018-05-10 13:08:41,13.6,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.17862179114608948,0.44381010356952344,0.07407514707904654,0.028589406170466652,0.17862179114608948,0.44381010356952344,0.07407514707904654,0.0,6.1322271052543025,13.978669145536408,-12.249589788955001,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.44381010356952344,37.13,16.478669145536408,EXECUTED,1,37.13,42,v1.0-olist-augmented
54dfaf9697f69a07a441fc17ab325f5c_1,54dfaf9697f69a07a441fc17ab325f5c,bf1706c03ccc5ecbfd217c81d02d3aee,1edffe3d004f0b20e77e11aa489076f5,credit_card,71.15,2,1,2018-05-10 13:09:26,2018-05-10 13:14:26,35.2,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,1,0.011417610985166303,0.631553002218978,0.04921380698664925,0.01868605335162084,0.0,0.631553002218978,0.04921380698664925,0.0,-3.5,42.43499610788029,-11.498437632899906,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.631553002218978,71.15,44.93499610788029,EXECUTED,0,0.0,42,v1.0-olist-augmented
c4b40afc3b677501f34190204aea02f1_1,c4b40afc3b677501f34190204aea02f1,6ae0139cfdfd904fc9a6d8aba02a6986,8d09e7835ad7017c9c4420a07e6d8c18,credit_card,66.76,4,1,2018-05-10 13:12:46,2018-05-10 13:17:46,9.5,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.1905136600506771,0.46339659981716624,0.07968196693646425,0.03086814290292092,0.1905136600506771,0.46339659981716624,0.07968196693646425,0.0,12.218691944983204,28.436357003794022,-9.680431887321646,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.46339659981716624,66.76,30.936357003794022,EXECUTED,1,66.76,42,v1.0-olist-augmented
f3b6286e074ced4149f83f3b7fd95b3e_1,f3b6286e074ced4149f83f3b7fd95b3e,05d18f7033aeb69e03888511124a473e,f9530f49c87c33af8b3ac5300b550d95,credit_card,1198.89,4,1,2018-05-10 14:00:13,2018-05-10 14:05:13,8.0,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.7631650789125848,0.11610031251792809,0.4427795317932724,0.028473658112278533,0.7631650789125848,0.11610031251792809,0.4427795317932724,0.0,914.4509814575089,136.69150367461882,515.8439528716364,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7631650789125848,1198.89,914.9509814575089,EXECUTED,1,1198.89,42,v1.0-olist-augmented
67dfef90831fae7aa3b82e90e93ed02a_1,67dfef90831fae7aa3b82e90e93ed02a,4f2aca9e9d7d67b1b3f30feaba2323c6,4947ed0080ce336bb4367837139e305d,credit_card,172.75,2,1,2018-05-10 14:27:42,2018-05-10 14:32:42,66.3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,1,0.526655953358267,0.0433855085115792,0.026771656497974965,0.010018280536324115,0.526655953358267,0.0433855085115792,0.026771656497974965,0.0,90.47981594264063,4.994846595375306,-10.375196339974824,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.526655953358267,172.75,90.97981594264063,EXECUTED,0,0.0,42,v1.0-olist-augmented
bda01364adbef32fe7cb91a4cc4263e9_1,bda01364adbef32fe7cb91a4cc4263e9,4e4b8a9420dcd733e933e1284ade9036,cfa2652966bbc756e9ea2beacfbf61cf,credit_card,310.97,8,1,2018-05-10 14:32:26,2018-05-10 14:37:26,39.4,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,1,0.010260938772681112,0.6060892758661919,0.04440012499551294,0.01680556196946275,0.0,0.6060892758661919,0.04440012499551294,0.0,-3.5,185.9755821161097,-1.1928931301453396,0.0,BLOCKED,PASSED,PASSED,PASSED,GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.6060892758661919,310.97,188.4755821161097,EXECUTED,1,310.97,42,v1.0-olist-augmented
3ac3d00c110eba19a72b3a2c8b8b8e38_1,3ac3d00c110eba19a72b3a2c8b8b8e38,0f4e44ea6ea0a296018a776d4c5c5cde,661808f26509f17d405df2234610c991,credit_card,351.4,6,1,2018-05-10 14:40:29,2018-05-10 14:45:29,18.3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.7405559278112324,0.10422474247028903,0.06591878096143779,0.025304570761571846,0.7405559278112324,0.10422474247028903,0.06591878096143779,0.0,259.73135303286705,34.12457450405956,8.163859629849238,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.7405559278112324,351.4,260.23135303286705,EXECUTED,0,0.0,42,v1.0-olist-augmented
1227f9af3b2ddb0b95060aab8e5b3dc7_1,1227f9af3b2ddb0b95060aab8e5b3dc7,53c9811a9eed9e84d267b8a929840882,4474178cac55e98fa8fb5aeb55c9a06d,credit_card,47.05,4,1,2018-05-10 14:48:29,2018-05-10 14:53:29,63.5,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,1,0.07414431349238365,0.22710951801619342,0.028617413705209666,0.010721710206110981,0.07414431349238365,0.22710951801619342,0.028617413705209666,0.0,2.9884899498166506,8.185502822661899,-13.653550685169886,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,NUDGE,0.22710951801619342,47.05,10.685502822661899,EXECUTED,0,0.0,42,v1.0-olist-augmented
2ce3c61f3add382691fcad6a04f52680_1,2ce3c61f3add382691fcad6a04f52680,2bb90453c5b070eeacd965903f376375,1003a1d72627f1a71f255e239aaa4bfd,boleto,1501.45,1,1,2018-05-10 15:24:26,2018-05-10 15:29:26,71.9,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,1,0.004781799833162943,0.4162601489964361,0.17680509901379027,0.007859474572695539,0.0,0.4162601489964361,0.17680509901379027,0.0,-3.5,622.493800710699,250.4640159142554,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED|GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.4162601489964361,1501.45,624.993800710699,EXECUTED,0,0.0,42,v1.0-olist-augmented
3c3fa8869e142a240f57aef59c095f6c_1,3c3fa8869e142a240f57aef59c095f6c,d1c40bfb050a09047a4c4426fe9a2893,a3715422134e4c66bae42366fba591e5,boleto,228.43,1,1,2018-05-10 16:04:42,2018-05-10 16:09:42,63.7,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,1,0.006388524033258222,0.48829139090590934,0.02800839175832639,0.010489423395387857,0.0,0.48829139090590934,0.02800839175832639,0.0,-3.5,109.04040242463688,-8.602043070645504,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED|GR04_AUTH_REQUIRED_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.48829139090590934,228.43,111.54040242463688,EXECUTED,1,228.43,42,v1.0-olist-augmented
9cd2255ff41cdabee2e24bd9ec5b2084_1,9cd2255ff41cdabee2e24bd9ec5b2084,3e97e4616acb3774ea13062109392ecb,96d97637a814355ed5e0913942533b21,credit_card,57.23,2,1,2018-05-10 16:06:01,2018-05-10 16:11:01,54.0,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.5900753794402729,0.05542402285797886,0.03436580676129308,0.01292320895804549,0.5900753794402729,0.05542402285797886,0.03436580676129308,0.0,33.270013965366815,0.6719168281621299,-13.033244879051196,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.5900753794402729,57.23,33.770013965366815,EXECUTED,1,57.23,42,v1.0-olist-augmented
ad0ae09a07feb323ebb93e791ab88917_1,ad0ae09a07feb323ebb93e791ab88917,d6c81d2347ad5b090166bece40a93388,c1d404c1480da3e44dd2cd5e325b1ce0,credit_card,112.02,4,1,2018-05-10 16:40:15,2018-05-10 16:45:15,69.3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,1,0.5131964345789897,0.04120166886558449,0.025401880355939405,0.009497328638515733,0.5131964345789897,0.04120166886558449,0.025401880355939405,0.0,56.98826460153842,2.1154109463227746,-12.154481362527669,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.5131964345789897,112.02,57.48826460153842,EXECUTED,0,0.0,42,v1.0-olist-augmented
48bce5f7df05ac43bea16f77546ef22c_1,48bce5f7df05ac43bea16f77546ef22c,8b3bed1ed0578d5b682a475584250639,02c53d2e9785a8da9dffe8d77a2cd882,boleto,142.34,1,1,2018-05-10 16:43:08,2018-05-10 16:48:08,14.6,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,1,0.017019425338363616,0.7198597437993802,0.07200879440104804,0.027753861976211186,0.0,0.7198597437993802,0.07200879440104804,0.0,-3.5,99.96483593240379,-4.750268204954821,0.0,BLOCKED,PASSED,PASSED,PASSED,GR01_BOLETO_RETRY_PROHIBITED,NONE,NONE,NONE,NUDGE,0.7198597437993802,142.34,102.46483593240379,EXECUTED,1,142.34,42,v1.0-olist-augmented
642e30dc3dee21998e3692a38e312bb3_1,642e30dc3dee21998e3692a38e312bb3,931e89887633d3e4f088f8de9315292a,8462f95e5984b754eeb6bed72822ddff,credit_card,104.99,2,1,2018-05-10 16:55:31,2018-05-10 17:00:31,63.3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,1,0.543266767576023,0.04624299209950062,0.028567585423911617,0.010702698380415343,0.543266767576023,0.04624299209950062,0.028567585423911617,0.0,56.53757792780665,2.3550517405265694,-12.00068920634352,0.0,PASSED,PASSED,PASSED,PASSED,NONE,NONE,NONE,NONE,RETRY,0.543266767576023,104.99,57.03757792780665,EXECUTED,0,0.0,42,v1.0-olist-augmented
