case_id,order_id,customer_id,customer_unique_id,order_purchase_timestamp,payment_type,payment_value,payment_installments,previous_order_count,previous_payment_count,previous_success_count,previous_cancelled_count,historical_payment_success_rate,historical_average_payment,customer_tenure_before_payment,order_frequency_before_payment,failure_category,failure_reason,hours_since_failure,recovery_attempt_number,valid_actions_count,valid_actions,split,simulation_seed,provenance_version,action,recovered
7ce709f07a1593a395e419ec63e8a766_1,7ce709f07a1593a395e419ec63e8a766,bf0d532260f2716121748dff1564a117,d580d4c926cb10f3b0cb66fca7f40e2f,2018-03-09 14:16:32,credit_card,100.33,4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,47.2,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
e01da7de6a8e16f140e7ffae14973d16_1,e01da7de6a8e16f140e7ffae14973d16,c63e665aabad5f5dbd0baab40c326fda,eef3f55434294d0351d8b878d22192d3,2018-03-09 15:38:43,credit_card,236.81,2,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,2.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
80d83b7a6c9a79612f4957850ec91be4_1,80d83b7a6c9a79612f4957850ec91be4,af589f330821cdeba520d83f6db139da,749f894180c39414865a117e748e74f0,2018-03-09 16:54:10,credit_card,464.34,3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,2.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
ca66063282c2aeb92c8cf8bb9b3dbf28_1,ca66063282c2aeb92c8cf8bb9b3dbf28,892b4b41830746635f341030c1564ad1,c14f81323998d7af253c78216ff68c65,2018-03-09 17:10:05,credit_card,167.86,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,23.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
86e808220bf5a6f24b942ef7108644be_1,86e808220bf5a6f24b942ef7108644be,09a78ec0943f7eadacc89495a9237fe6,0e82580ef84ece34235fb0d46c2e8024,2018-03-09 18:16:15,boleto,91.47,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,54.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
4427836afdab8880f5ac2b25c710c822_1,4427836afdab8880f5ac2b25c710c822,7ef733cf0f7bb156665c627f1f5b4a5b,7721bc1f0b8910122bf9b46c59922fbe,2018-03-09 19:08:29,credit_card,777.73,10,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,66.7,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
27890ab4f1e69e4ada365fda76df26df_1,27890ab4f1e69e4ada365fda76df26df,4df1167e04f1414da4777047b170d010,e962d54c23b52329c603890b62f786c8,2018-03-09 20:01:45,credit_card,85.56,4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,49.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
99c254ee6e59f7fa7bfa6675933cbc04_1,99c254ee6e59f7fa7bfa6675933cbc04,d93c4debe6b53c79a03f1d13da6e5b9b,58768ae876f6bea7622e2e765b04a08e,2018-03-09 20:19:13,credit_card,21.31,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,51.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
bfd2ea548fb820f759a902c9b04415e3_1,bfd2ea548fb820f759a902c9b04415e3,d23dbe35b79ea70cff4cc930c890ffc5,7ab32f5a014504061b56ada723666c45,2018-03-09 20:23:20,credit_card,163.3,7,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,2.8,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
dec7cf966ad64aa289ee5f574b0b0463_1,dec7cf966ad64aa289ee5f574b0b0463,179f2661c0a69b7e5fde22f9c75a3237,a2fde37946aa06ff64d65f9c559c4fbb,2018-03-09 20:36:51,credit_card,400.83,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,67.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
0e8aa0173b5775ba597a40ca69fd22fb_1,0e8aa0173b5775ba597a40ca69fd22fb,30a63600df8186b88aadc5f2e420eb2e,484c28ba347d79190e5ec01822ba1392,2018-03-09 20:42:21,credit_card,39.22,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,do_not_honor,6.7,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
0d589922bd8469967d1a5e192caa5925_1,0d589922bd8469967d1a5e192caa5925,de1ae3b94bc07ae5bcc61beadc70b8aa,6af8c264c512e6bc3762aae0accac114,2018-03-09 20:44:22,boleto,913.65,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,68.2,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
5c9a7e0865669dc34b4e6a062751d8f4_1,5c9a7e0865669dc34b4e6a062751d8f4,f0c3d576e70e1eb0ae245c9483b5ad95,2387ea96eab15fe3fa4b06573ab1fb68,2018-03-09 20:50:16,credit_card,101.88,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,10.6,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
0bd81c3fc5ab72f8089147192cfc3f5b_1,0bd81c3fc5ab72f8089147192cfc3f5b,03f2849096ae58cf4ef032d9a4bd72a0,5d1eff736f91fb803fb4b3ccdaab4f23,2018-03-09 21:00:56,credit_card,70.15,2,0,0,0,0,0.0,0.0,0,0.0,HARD_DECLINE,stolen_card,2.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
8eced972d00b63def0bbacb928d0a52c_1,8eced972d00b63def0bbacb928d0a52c,a5d44c20e5806d996ebf9032f9c9d123,65865a9e35aecfe5c8474e8312b24cb4,2018-03-09 21:13:34,credit_card,48.54,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,40.8,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
361db03164887c1d35adf146e89ac533_1,361db03164887c1d35adf146e89ac533,9ec0c5bb4f39470f0198f148f4a8943f,9c4af2403363c44a1fb540c6209edda8,2018-03-09 21:58:11,boleto,175.08,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,8.6,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
a3b45c3744c4a07892d51bc29f6b1281_2,a3b45c3744c4a07892d51bc29f6b1281,6a4b76a89df86cce6a5bd6d5ea253c8b,5543c7e58b3a14367510e0f2992396c7,2018-03-09 23:14:32,voucher,46.81,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,2.6,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
9e6f9e919243ea6d70412f27d3e109f1_1,9e6f9e919243ea6d70412f27d3e109f1,ae69b22e0c5f6e1327a91c284eb320c4,5fd9a899039fd7777b528f91e9f20ac0,2018-03-09 23:16:28,credit_card,110.4,2,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,48.2,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
ea54412cecde6581601103024747302d_1,ea54412cecde6581601103024747302d,b9a8de41629ac11ddfb40c3b80593758,f7317ae065b8056145476911affd7077,2018-03-10 00:09:57,credit_card,186.15,6,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,53.3,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
44bd336071da72ddd62aa5fc210c6e1c_1,44bd336071da72ddd62aa5fc210c6e1c,2db52308a812d2cbbd9f0efdf50fab9e,0d2c84317aab68bddaeb5191fef5abc0,2018-03-10 04:42:25,credit_card,156.63,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,21.4,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
58598ce81b3b904e276c132cf685d0f9_1,58598ce81b3b904e276c132cf685d0f9,c3812dedbb82a8b342df8c1625420ed5,336676213fa2a7eb5c92c6e711b2352e,2018-03-10 07:47:35,credit_card,124.76,7,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,38.6,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
8f09ac6e9b4016ac9b69b4b6559d8ecb_1,8f09ac6e9b4016ac9b69b4b6559d8ecb,76acf234b7ac154f7e0033ac6b88808c,179d1aff77924e7715c04c715aaadad0,2018-03-10 08:28:02,credit_card,218.27,3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,42.4,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
1c3a0db39be54440c72e0111f46856e6_1,1c3a0db39be54440c72e0111f46856e6,bc5656ea87458c3268d24ba023eb420e,e3dbb640e974b2bf603d16d3a7c72306,2018-03-10 10:11:58,credit_card,307.9,10,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,12.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
d340d7c22ff2502b0385a1bc50c83999_1,d340d7c22ff2502b0385a1bc50c83999,57a241d2b4f2edfab68fe1ede261bdf4,2d524e4b9761f01f2e5caf2d931c4559,2018-03-10 10:18:34,boleto,69.22,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,boleto_expired,32.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
88860d93217b743a342d87689e17bdbd_1,88860d93217b743a342d87689e17bdbd,b64809e875690f8bbd63c3b726a8959e,b628a5624473f220735f504870eaf6c5,2018-03-10 10:48:11,credit_card,53.88,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,46.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
17e1cb74d21a646b636519ba673acaa1_1,17e1cb74d21a646b636519ba673acaa1,3304c3dfa7d7dbc57493593594a5fce8,6909ee06be491b2a2cddd0d02e581744,2018-03-10 11:05:50,credit_card,58.69,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,63.8,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
9978e0dbae7672b5995553acd12ea6f0_1,9978e0dbae7672b5995553acd12ea6f0,9077d1906497e0ebf4d30e38ca07c5a0,dfe152660626bd0a3a9d6fc4c1e39420,2018-03-10 11:16:54,credit_card,134.19,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,do_not_honor,30.4,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
62fd709303ada1fdabb94af48092000b_1,62fd709303ada1fdabb94af48092000b,07da8351231ee38e495f9858a6531489,d4e92cc069e4cb0e1a20de1a505b8507,2018-03-10 11:40:41,credit_card,182.1,3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,50.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
f28cf65c040ec0031234f04085debe30_1,f28cf65c040ec0031234f04085debe30,82dca5a0d58f3e7847e28a177e70f1e0,af4c1cf7039f636488d13fded958e7fe,2018-03-10 12:12:15,credit_card,218.06,5,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,36.4,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
73aaa4d549aa39d83b85021685fd5d72_1,73aaa4d549aa39d83b85021685fd5d72,7810e8fd73ba33153dc9ebfd4b03a248,8841773118485f241b094fb53fb9128f,2018-03-10 12:31:34,credit_card,37.37,3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,51.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
36e08847e59e1d2e3dc6b1c1fb69fcda_1,36e08847e59e1d2e3dc6b1c1fb69fcda,41780f5332fd74783f7f527fcf58d21b,e950071540cf40421957406687877bc3,2018-03-10 12:41:26,credit_card,202.34,6,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,56.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
e8bd6a70539a3b4888a2b8dd053b470d_1,e8bd6a70539a3b4888a2b8dd053b470d,57d7a0e97246823d94b31681180a91a1,c04749871c304d2d3b2b01b43c96c8f4,2018-03-10 13:18:48,credit_card,120.06,8,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,38.4,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
d1e6d38e939e395dcc3e0558678612f9_1,d1e6d38e939e395dcc3e0558678612f9,68558f6d0ef5eab2937df0f37b0ecaf8,456f6d64ecda1b968375d3a68eabfb5c,2018-03-10 14:31:09,credit_card,350.07,10,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,4.9,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
4a29a61983d3ffb4f13646aa9ee9aab6_1,4a29a61983d3ffb4f13646aa9ee9aab6,5cacedacadd2d9c6c26dd2a26169f36a,4e3536ded5308f26f44ce136683fb755,2018-03-10 14:41:12,credit_card,45.37,4,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,63.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,0
3f4d686018624f3b9275acdb244b0fa4_1,3f4d686018624f3b9275acdb244b0fa4,57398bde8b086b1b3512cc2974d83c01,548c323e148acd16a038a4c436ac3278,2018-03-10 14:52:35,credit_card,419.27,10,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,43.5,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
6ed2677778c1c83cac211c10199cb7a2_1,6ed2677778c1c83cac211c10199cb7a2,c3b9e7ebe1fb99e3b06b6cfbecc73b59,0941e147a6fb7a5f4e0b8f9416d1a963,2018-03-10 15:43:11,credit_card,88.45,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,43.4,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
30028e2a89c8feb5f30ce00c5f3f2cf3_1,30028e2a89c8feb5f30ce00c5f3f2cf3,c039ce7bf9765930a077d3a0c2d0dacd,b7feb92ce1b082979267f0b72b72ad8d,2018-03-10 16:15:40,credit_card,163.58,5,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,36.9,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
0580cfd05da4901cede805697f39a632_2,0580cfd05da4901cede805697f39a632,827a42e41fca052da4378e08dde4d5a9,bc5d56db41d085a187b0e6e1dfbfbb4d,2018-03-10 16:31:22,voucher,69.19,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,12.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
f0b3b8301161711933b5fa04d6191a0e_1,f0b3b8301161711933b5fa04d6191a0e,fdcb84c0fa114d61fd1bebf7f5803f57,ae1b8d9867a735d3b27f78a04bf612cb,2018-03-10 16:32:36,credit_card,48.13,4,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,35.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
92d4e6d2be7474212f889b8d9f3a7673_1,92d4e6d2be7474212f889b8d9f3a7673,4028a5f542cb9fe29c4d43fc38ed1e6d,c9759f28cbd5e36b7323debd40ff7bf6,2018-03-10 18:18:57,credit_card,270.19,3,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,38.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
5e429d7b3e086bc3af78f2f42b9c5937_1,5e429d7b3e086bc3af78f2f42b9c5937,e9d1d75a5c27ec57002c5f6af56192ed,3a90b62fee678b5223dde0bab4af9168,2018-03-10 18:53:21,credit_card,361.25,10,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,27.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
6a233c2059af7138039e43722cde5874_1,6a233c2059af7138039e43722cde5874,7f9cf0ed8393054038c883ea7171ea8c,4c78e1b1723e4144f76a00609f312fc2,2018-03-10 20:03:59,debit_card,33.37,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,11.2,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
2f731cfbee2fecc19b83992498f23c25_3,2f731cfbee2fecc19b83992498f23c25,0b163d4fe7d6acebdcdcae6f4c0ca8ee,5bfa01161c636caa43bc56112149a41b,2018-03-10 20:29:26,voucher,30.0,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_timed_out,55.0,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
164edfe5bd700da6195bc453f107dc17_1,164edfe5bd700da6195bc453f107dc17,1c493ec5d1ea416ebfad2dc2a28fe25d,7637489f233fd884fa81d2b3f27a2153,2018-03-10 21:13:38,credit_card,188.51,6,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,33.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
7f09825a97c672aaad3bd6d4f7e5ebf4_1,7f09825a97c672aaad3bd6d4f7e5ebf4,bcc5a972d84f2adad7ddb44d42ca33b7,68d2878b16109719b7ec34b9c1fc8abe,2018-03-10 22:42:17,credit_card,102.43,7,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,expired_card,50.6,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
8c7ce1cb243949650a70251b5a6d5f4c_1,8c7ce1cb243949650a70251b5a6d5f4c,15512d8df95be063e49bf8b29c659f7b,432f0de39d1889469a635e290206a42b,2018-03-11 00:12:14,credit_card,47.84,1,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,3.9,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
9ef93df3442de1d9dd3a6b71322c1c3e_1,9ef93df3442de1d9dd3a6b71322c1c3e,acb2bc172e66ed2aef88e4663e734e39,225fc72a9127e4dc99f2cde9d08d28c4,2018-03-11 10:15:14,credit_card,70.75,2,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,36.6,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
002b4e6fa42cd4a22cc86abc18fe9c05_1,002b4e6fa42cd4a22cc86abc18fe9c05,a5fd6dd86d703cedc9ab6be3dba12816,248d18ee4a4b0977fd21ef3273eb4352,2018-03-11 10:24:44,credit_card,119.57,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,5.8,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
0c7a6b23056ca2e73c8b369698e1d781_1,0c7a6b23056ca2e73c8b369698e1d781,770a46db9679c9f9b8f8d24f7b81d150,fea2054e713554cbbf0d681e062dd6de,2018-03-11 10:26:01,credit_card,108.79,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,52.9,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
e7ab20977cf6ea5cc4a63b3ecf897dd3_1,e7ab20977cf6ea5cc4a63b3ecf897dd3,0938950f35a397c0373882168b080808,5b7b7009010e8dbf35aa64441cd01b25,2018-03-11 10:27:45,credit_card,1511.86,10,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,42.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
812f070ac6102e758e95be181e29403f_1,812f070ac6102e758e95be181e29403f,614538d4b26bd1763e449494de2968ed,0adf3b0ad1b1b68561e64ab79e890c1b,2018-03-11 10:40:55,credit_card,61.13,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,32.8,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
d2d8c96cdc3a00c418d2a5539e598add_1,d2d8c96cdc3a00c418d2a5539e598add,dd141cd9ebb1724a2200c1c280a67b2b,d9aa2192246b1a9f96fa84275cc9093b,2018-03-11 11:44:41,credit_card,113.93,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,70.1,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
e06c6d2cccfbf53339917bf60c317955_2,e06c6d2cccfbf53339917bf60c317955,ea0d5d3cb952f08d3734e1ab8814e4c7,f17b7c86a8eaa3ed4056e4dff553490a,2018-03-11 11:45:43,voucher,23.79,1,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,payment_cancelled,23.8,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,1
769edf3b3fbf7e26277b5188c2b76ba3_1,769edf3b3fbf7e26277b5188c2b76ba3,8e6103f34c89287ebcbb05d852e8a31c,09318c4f5a667aadf90326318d402946,2018-03-11 12:47:23,credit_card,114.49,8,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,30.7,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
58e03095584d960583933517a2aae5df_1,58e03095584d960583933517a2aae5df,0900a5f39daf5f37e39f42894f36a85d,73b1470cd1a6813c6a7683ffd1486698,2018-03-11 12:49:14,credit_card,254.64,10,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,53.2,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
b322c7bdd4cf76d82887b87689e6b7d8_1,b322c7bdd4cf76d82887b87689e6b7d8,d573d2e2d3e1ebdf6360fe42765582ec,4a1857ed6d79eb215ed4805b853e1356,2018-03-11 14:24:19,credit_card,66.96,6,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,38.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
ce702ac732df2f01cb1dd548866ae56e_1,ce702ac732df2f01cb1dd548866ae56e,776c9eaa90ce902fedd2ff4aed3a4d40,dfdb5c973dfd5f686341555580a01032,2018-03-11 15:24:27,credit_card,175.08,2,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,withdrawal_limit_exceeded,47.6,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
4dae17135a98e9bd142551fd799f7b0f_1,4dae17135a98e9bd142551fd799f7b0f,c379dcad6de362207632704dae7fac9f,4c304f241700b3a7acf153c4091a11dc,2018-03-11 15:56:29,credit_card,126.48,3,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,70.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
b40011de1f5f6fd26301ad1801f850c8_1,b40011de1f5f6fd26301ad1801f850c8,579056d8cda272e9fd672c58f3fd08a6,7e9d17e8b28d3af26bed976bbb104d29,2018-03-11 16:03:08,credit_card,73.39,5,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,50.2,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
23f914da359b3f7854035b766fcbde02_1,23f914da359b3f7854035b766fcbde02,710dd4bda0d8cbfb51e101c8085eea04,3d39a9d77c73f1e6b8c49b3dc5c956cc,2018-03-11 17:23:55,credit_card,45.69,1,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,payment_failed,11.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,1
1f0ece120cc036379fc3b3bf6f930947_1,1f0ece120cc036379fc3b3bf6f930947,288cab403c2e768a363a897b1095f5a0,be0e319f7309b7d01899339a6a24b770,2018-03-11 18:35:58,credit_card,623.18,10,0,0,0,0,0.0,0.0,0,0.0,FUNDS_ISSUE,insufficient_funds,15.5,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,NUDGE,0
d0e379ef6e0ea864c470893dbd5da4dd_1,d0e379ef6e0ea864c470893dbd5da4dd,39d7c7a5e9c2172c16234017faf854ba,3442a61b2d5bfd9d605d6943701ad650,2018-03-11 19:07:43,credit_card,767.84,6,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,network_error,62.7,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
e9d9941f914d3f702a186f0176ae231f_1,e9d9941f914d3f702a186f0176ae231f,10c91c2f8ca8aa4c02286033c86da784,8149101234b839e311a6f8c525206632,2018-03-11 19:26:45,credit_card,68.04,2,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,gateway_error,3.9,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
00e054d0da011d5016f31011af488f4f_1,00e054d0da011d5016f31011af488f4f,fe43b2f349c9ab46883ce0e02491432c,4c4446c628c278bdd121aa0d5aaa147f,2018-03-11 19:46:58,credit_card,118.82,3,0,0,0,0,0.0,0.0,0,0.0,CUSTOMER_ACTION_REQUIRED,authentication_failed,36.9,1,2,NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,ESCALATE,0
1e99772772632294dae0c56c2b83bb1f_1,1e99772772632294dae0c56c2b83bb1f,8fcaa1386b9c1b73fdf89b7ee07d0571,25aa30f9f381e3033eddf76ae63adc1d,2018-03-11 20:19:22,credit_card,45.29,1,0,0,0,0,0.0,0.0,0,0.0,SOFT_DECLINE,bank_technical_error,65.3,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
e44e7464ba4c5118eda918839e5dc20d_1,e44e7464ba4c5118eda918839e5dc20d,91d5a00f873221953fecf0445846876e,77c404a3e8a4ee3808befcc4663ac123,2018-03-11 20:25:23,credit_card,1804.05,7,0,0,0,0,0.0,0.0,0,0.0,GENERIC_DECLINE,do_not_honor,56.0,1,3,RETRY|NUDGE|ESCALATE,train,42,v1.0-ml-training-exploration,RETRY,1
